Sentence,class,file
Nat Genet 2006; 38:1440-5; PMID:17099714; http://dx.doi.org/ 10.1038/ng1915 65.,OADS,/arxiv_data1/oa_pdf/15/2e/spmg-2-11.PMC3341242.pdf
Proc Natl Acad Sci U S A 2008; 105: 19372-7; PMID:19050074; http://dx.doi.org/10.1073/ pnas.080996610550.,OADS,/arxiv_data1/oa_pdf/8d/86/rna-9-163.PMC3346313.pdf
BMC Cancer 2010; 10:295; PMID:20553613; http://dx.doi.org/10.1186/1471-2407-10-295 51.,Non-OADS,/arxiv_data1/oa_pdf/8d/86/rna-9-163.PMC3346313.pdf
Genes Dev 2011; 25:119-24; PMID:21196494; http://dx.doi.org/10.1101/ gad.1998711 52.,OADS,/arxiv_data1/oa_pdf/8d/86/rna-9-163.PMC3346313.pdf
Virology 1973; 54:536-9; PMID:4737663; http://dx.doi.org/10.1016/ 0042-6822(73)90163-354.,Non-OADS,/arxiv_data1/oa_pdf/8d/86/rna-9-163.PMC3346313.pdf
RNA 2006; 12:832-40; PMID:16601202; http://dx.doi.org/ 10.1261/rna.2344106 55.,OADS,/arxiv_data1/oa_pdf/8d/86/rna-9-163.PMC3346313.pdf
Structure 2004; 12:1585-94; PMID:15341724; http://dx.doi.org/10.1016/j.str.2004.06.016 56.,OADS,/arxiv_data1/oa_pdf/8d/86/rna-9-163.PMC3346313.pdf
FEBS J 2005; 272:2800-10; PMID:15943813; http://dx.doi.org/10.1111/j.1742- 4658.2005.04702.x www.landesbioscience.com RNA Biology 13,OADS,/arxiv_data1/oa_pdf/8d/86/rna-9-163.PMC3346313.pdf
"To view a copy of this license, visit http://creativecommons.org/licenses/by-nc-nd/3.0/Letter to the Editor 3 &2012 Macmillan Publishers Limited Blood Cancer Journal",Non-OADS,/arxiv_data1/oa_pdf/b5/eb/bcj201211a.PMC3346679.pdf
"E-mail: bbilgicer@nd.edu or http://www.nd.edu/ Bbbgroup 6These authors contributed equally to this work.Citation: Blood Cancer Journal (2012) 2, e64; doi:10.1038/bcj.2012.10 &2012 Macmillan Publishers Limited All rights reserved 2044-5385/12 www.nature.com/bcj",Non-OADS,/arxiv_data1/oa_pdf/68/d8/bcj201210a.PMC3346680.pdf
"Availableat http://nano.cancer.gov/about_alliance/cancer_nanotechnology_plan, 2004.",OADS,/arxiv_data1/oa_pdf/68/d8/bcj201210a.PMC3346680.pdf
"To view a copy of this license, visit http://creativecommons.org/licenses/by-nc-nd/3.0/ Supplementary Information accompanies the paper on Blood Cancer Journal website (http://www.nature.com/bcj)Rationally designed nanoparticles target myeloma T Kiziltepe et al 10 Blood Cancer Journal &2012 Macmillan Publishers Limited",Non-OADS,/arxiv_data1/oa_pdf/68/d8/bcj201210a.PMC3346680.pdf
"To view a copy of this license, visit http://creativecommons.org/licenses/by-nc-nd/3.0/T- and NK-cell lymphomas in children and adolescents NK El-Mallawany et al 17 Blood Cancer Journal &2012 Macmillan Publishers Limited",Non-OADS,/arxiv_data1/oa_pdf/29/4a/bcj20128a.PMC3346681.pdf
"To view a copy of this license, visit http://creativecommons.org/licenses/by-nc-nd/3.0/Bevacizumab in a novel lymphoma model F Mori et al 9 &2012 Macmillan Publishers Limited Blood Cancer Journal",Non-OADS,/arxiv_data1/oa_pdf/fb/13/bcj201212a.PMC3346682.pdf
"To view a copy of this license, visit http://creativecommons.org/licenses/by-nc-sa/3.0/Apoptosis induction by inhibition of Hsp90 and proteasome T Ishii et al 8 Blood Cancer Journal &2012 Macmillan Publishers Limited",Non-OADS,/arxiv_data1/oa_pdf/68/6c/bcj201213a.PMC3346683.pdf
"http://dx.doi.org/10.3345/kjp.2012.55.4.115 Korean J Pediatr 2012;55(4):115-120 eISSN 1738-1061 • pISSN 2092-7258Review article 115Treatment of high-risk neuroblastoma Although high-dose chemotherapy and autologous stem cell trans - plantation (HDCT/autoSCT) have improved the prognosis for pa - tients with high-risk neuroblastoma (NB), event-free survival rates  remain in the range of 30 to 40%, which is unsatisfactory.",Non-OADS,/arxiv_data1/oa_pdf/ec/7b/kjped-55-115.PMC3346833.pdf
"Key words: Neuroblastoma, High-dose chemotherapy, Allogeneic  stem cell transplantation Ki Woong Sung, MD, PhD Department of Pediatrics, Samsung Medical Center,  Sungkyunkwan University School of Medicine, Seoul,  Korea Received: 15 January 2012, Accepted: 21 February 2012 Corresponding author: Ki Woong Sung, MD, PhD Department of Pediatrics, Samsung Medical Center, Sung - kyunkwan University School of Medicine, 81 Irwon-ro,  Gangnam-gu, Seoul 135-710, Korea Tel: +82-2-3410-3529, Fax: +82-2-3410-0043 E-mail: kwsped@skku.edu Copyright © 2012 by The Korean Pediatric Society This is an open-access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.org/licenses/by- nc/3.0/) which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/ec/7b/kjped-55-115.PMC3346833.pdf
"Korean J Pediatr  2012;55(4):115-120 • http://dx.doi.org/10.3345/kjp.2012.55.4.115     117 TBI, into tandem HDCT/autoSCT to reduce late adverse effects  without jeopardizing the survival rate is under evaluation at our  center.",Non-OADS,/arxiv_data1/oa_pdf/ec/7b/kjped-55-115.PMC3346833.pdf
Korean J Pediatr  2012;55(4):115-120 • http://dx.doi.org/10.3345/kjp.2012.55.4.115     119 References  1.,Non-OADS,/arxiv_data1/oa_pdf/ec/7b/kjped-55-115.PMC3346833.pdf
"121http://dx.doi.org/10.3345/kjp.2012.55.4.121 Korean J Pediatr 2012;55(4):121-127 eISSN 1738-1061 • pISSN 2092-7258Original article Evaluation of changes in random blood glucose and  body mass index during and after completion of  chemotherapy in children with acute lymphoblastic  leukemia Purpose:  Improved survival of patients with childhood acute  lymphoblastic leukemia (ALL) has drawn attention to the potential  for late consequences of previous treatments among survivors,  including metabolic syndrome.",Non-OADS,/arxiv_data1/oa_pdf/d8/45/kjped-55-121.PMC3346834.pdf
"Key words: Acute lymphoblastic leukemia, Random glucose, Body  mass index, ChildKyong-Won Bang, MD, Soo Young Seo, MD,  Jae Wook Lee, MD, Pil-Sang Jang, MD, PhD,  Min Ho Jung, MD, PhD, Nack-Gyun Chung,  MD, PhD, Bin Cho, MD, PhD, Dae-Chul  Jeong, MD, PhD, Byung Kyu Suh, MD, PhD,  Hack-Ki Kim, MD, PhD Department of Pediatrics, The Catholic University of  Korea, School of Medicine, Seoul, Korea Received: 15 September 2011, Revised: 28 October, 2011 Accepted: 22 November 2011 Corresponding author: Bin Cho, MD, PhD Department of Pediatrics, Seoul St. Mary’s Hospital, The  Catholic University of Korea School of Medicine, 222 Ban - po-daero, Seocho-gu, Seoul 137-701, Korea Tel: +82-2-2258-6187 , Fax: +82-2-588-3589 E-mail: chobinkr@catholic.ac.kr Copyright © 2012 by The Korean Pediatric Society This is an open-access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.org/licenses/by- nc/3.0/) which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/d8/45/kjped-55-121.PMC3346834.pdf
"Korean J Pediatr  2012;55(4):121-127 • http://dx.doi.org/10.3345/kjp.2012.55.4.121     123 maintenance, while high and very high risk patients underwent two  phases of interim maintenance and delayed intensification.",Non-OADS,/arxiv_data1/oa_pdf/d8/45/kjped-55-121.PMC3346834.pdf
Korean J Pediatr  2012;55(4):121-127 • http://dx.doi.org/10.3345/kjp.2012.55.4.121     125 before maintenance treatment.,Non-OADS,/arxiv_data1/oa_pdf/d8/45/kjped-55-121.PMC3346834.pdf
"Korean J Pediatr  2012;55(4):121-127 • http://dx.doi.org/10.3345/kjp.2012.55.4.121     127 completed treatment, such as the cohort in this study, may differ  significantly from current estimations.",Non-OADS,/arxiv_data1/oa_pdf/d8/45/kjped-55-121.PMC3346834.pdf
128http://dx.doi.org/10.3345/kjp.2012.55.4.128 Korean J Pediatr 2012;55(4):128-135 eISSN 1738-1061 • pISSN 2092-7258Original article Dietary patterns and metabolic syndrome risk factors  among adolescents Purpose:  Unbalanced diets and decreased physical activity have  contributed to increased prevalence of obesity and metabolic  syndrome in adolescents.,Non-OADS,/arxiv_data1/oa_pdf/28/31/kjped-55-128.PMC3346835.pdf
"Key words: Dietary pattern, Adolescent, Metabolic syndrome,  KNHANES, Systematic reviewHyojee Joung, PhD1, Soyoung Hong, MPH2,  Yoonju Song, PhD3, Byung Chul Ahn, PhD4,  Mi Jung Park, MD, PhD5  1Division of Public Health Nutrition, School of Public  Health and Institute of Health and Environment, Seoul  National University, Seoul, 2Research Institute, Seoul  Medical Center, Seoul, 3Major of Food and Nutrition,  The Catholic University of Korea, Bucheon, 4School  of Economics and Finance, Yeungnam University,  Gyeongsan, 5Department of Pediatrics, Inje University  Sanggye Paik Hospital, Seoul, Korea Received: 8 February 2012, Accepted: 21 February 2012 Corresponding author: Mi Jung Park, MD, PhD  Department of Pediatrics, Inje University Sanggye Paik Hos - pital, 1342 Dongil-ro, Nowon-gu, Seoul 139-707 , Korea Tel: +82-2-950-1130, Fax: +82-2-951-1246 E-mail: pmj@paik.ac.kr Copyright © 2012 by The Korean Pediatric Society This is an open-access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.org/licenses/by- nc/3.0/) which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/28/31/kjped-55-128.PMC3346835.pdf
"Korean J Pediatr  2012;55(4):128-135 • http://dx.doi.org/10.3345/kjp.2012.55.4.128     129 Introduction Adolescence is a period of rapid body growth and cognitive  development, requiring balanced and sufficient nutrient intake1).",Non-OADS,/arxiv_data1/oa_pdf/28/31/kjped-55-128.PMC3346835.pdf
"Literature selection for review T o identify articles that evaluated dietary patterns with regard to  metabolic syndrome, we searched PubMed (http://www.ncbi.nlm.",Non-OADS,/arxiv_data1/oa_pdf/28/31/kjped-55-128.PMC3346835.pdf
"nih.gov/pubmed/) and BioMedLib (http://bmlsearch.com/) using  combinations of the following terms: “factor analysis,” “principal  component analysis,” “cluster analysis,” “patterns,” “diet,” “food,”  “obesity,” “metabolic syndrome,” “adolescent,” and “children.”  Potentially relevant papers were selected by screening titles and  abstracts or entire articles (i.e., if abstracts were absent or provided  limited information), and then evaluated to determine whether they  met all the inclusion criteria, which were: 1) published in English  in the last 10 years; 2) included a sample of adolescents; 3) included  a dietary pattern analysis; and 4) analyzed the association between  dietary pattern and metabolic syndrome or its components.",Non-OADS,/arxiv_data1/oa_pdf/28/31/kjped-55-128.PMC3346835.pdf
"Korean J Pediatr  2012;55(4):128-135 • http://dx.doi.org/10.3345/kjp.2012.55.4.128     131 pressure21) and elevated total/low density lipoprotein cholesterol22),  respectively.",Non-OADS,/arxiv_data1/oa_pdf/28/31/kjped-55-128.PMC3346835.pdf
"Korean J Pediatr  2012;55(4):128-135 • http://dx.doi.org/10.3345/kjp.2012.55.4.128     133 males (70.1% in 1998 to 65.4% in 2007 to 2009), and the proportion  of the “Bread & Meat & Fruit & Milk” pattern increased among  females (17 .7% in 1998 to 30.8% in 2007 to 2009).",Non-OADS,/arxiv_data1/oa_pdf/28/31/kjped-55-128.PMC3346835.pdf
Korean J Pediatr  2012;55(4):128-135 • http://dx.doi.org/10.3345/kjp.2012.55.4.128     135 National Health and Nutrition Survey.,Non-OADS,/arxiv_data1/oa_pdf/28/31/kjped-55-128.PMC3346835.pdf
136http://dx.doi.org/10.3345/kjp.2012.55.4.136 Korean J Pediatr 2012;55(4):136-142 eISSN 1738-1061 • pISSN 2092-7258Original article Correlation between glomerular filtration rate and  urinary N acetyl-beta-D glucosaminidase in children  with persistent proteinuria in chronic glomerular  disease Purpose: Urinary excretion of N acetyl-beta-D glucosaminidase (NAG)  and β2-microglobulin ( β2-M) was increased in the presence of proximal  tubular damage.,OADS,/arxiv_data1/oa_pdf/dc/79/kjped-55-136.PMC3346836.pdf
"Key words: Proteinuria, Glomerular filtration rate, N acetyl-beta-D  glucosaminidaseJeong Deok Hong, MD, In Seok Lim, MD,  PhD Department of Pediatrics, Chung-Ang University  College of Medicine, Seoul, Korea Received: 2 November 2010, Revised: 7 June, 2011 Accepted: 25 November 2011 Corresponding author: In Seok Lim, MD, PhD Department of Pediatrics, Chung-Ang University College  of Medicine, 84 Heukseok-ro, Dongjak-gu, Seoul 156-861,  Korea Tel: +82-2-748-9967 , Fax: +82-2-795-4698 E-mail: inseok@cau.ac.kr Copyright © 2012 by The Korean Pediatric Society This is an open-access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.org/licenses/by- nc/3.0/) which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/dc/79/kjped-55-136.PMC3346836.pdf
"Korean J Pediatr  2012;55(4):136-142 • http://dx.doi.org/10.3345/kjp.2012.55.4.136     137 Intruduction Proteinuria is defined as a condition where urinary protein level  is greater than 150 mg/24-hour in adults, and greater than 4 mg/ m2/hr in children.",Non-OADS,/arxiv_data1/oa_pdf/dc/79/kjped-55-136.PMC3346836.pdf
Korean J Pediatr  2012;55(4):136-142 • http://dx.doi.org/10.3345/kjp.2012.55.4.136     139 correlation between the creatinine clearance and the 24-hour urinary  NAG (r=-0.888; P=0.044) (Fig.,Non-OADS,/arxiv_data1/oa_pdf/dc/79/kjped-55-136.PMC3346836.pdf
Korean J Pediatr  2012;55(4):136-142 • http://dx.doi.org/10.3345/kjp.2012.55.4.136     141 basement membrane freely and is reabsorbed in the proximal tubule.,Non-OADS,/arxiv_data1/oa_pdf/dc/79/kjped-55-136.PMC3346836.pdf
"143http://dx.doi.org/10.3345/kjp.2012.55.4.143 Korean J Pediatr 2012;55(4):143-146 eISSN 1738-1061 • pISSN 2092-7258Case report Two cases of female hydrocele of the canal of nuck  The processus vaginalis within the inguinal canal forms the canal  of Nuck, which is a homolog of the processus vaginalis in women.",Non-OADS,/arxiv_data1/oa_pdf/ec/d6/kjped-55-143.PMC3346837.pdf
"Key words: Hydrocele, Canal of Nuck, Ultrasonography, Magnetic  resonance imaging, Inguinal herniaYu Mi Choi, MD1, Gyu Min Lee, MD1, Jung  Bin Yi, MD1, Kyung Lim Yoon, MD1, Kye Shik  Shim, MD1, Chong Woo Bae, MD1, Sung Il  Choi, MD2, Hyun Cheol Kim, MD3  Departments of 1Pediatrics, 2Surgery, and 3Radiology,  Kyung Hee University Hospital at Gangdong, Seoul,  Korea Received: 22 June 2011, Revised: 19 August, 2011 Accepted: 24 September 2011 Corresponding author: Kyung Lim Yoon, MD Department of Pediatrics, Kyung Hee University Hospital at  Gandong, 892 Dongnam-ro, Gangdong-gu, Seoul 134-727 ,  Korea Tel: +82-2-440-6132, Fax : +82-2-440-7175 E-mail: ykr3215@hanmail.net Copyright © 2012 by The Korean Pediatric Society This is an open-access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.org/licenses/by- nc/3.0/) which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/ec/d6/kjped-55-143.PMC3346837.pdf
Korean J Pediatr  2012;55(4):143-146 • http://dx.doi.org/10.3345/kjp.2012.55.4.143     145 and standing positions6).,Non-OADS,/arxiv_data1/oa_pdf/ec/d6/kjped-55-143.PMC3346837.pdf
"147http://dx.doi.org/10.3345/kjp.2012.55.4.147 Korean J Pediatr 2012;55(4):147-150 eISSN 1738-1061 • pISSN 2092-7258Case report A case of acute necrotizing encephalopathy  associated with parainfluenza virus infection Acute necrotizing encephalopathy (ANE) may be suspected when  a young child presents with abrupt onset of altered mental status,  seizures, or both.",Non-OADS,/arxiv_data1/oa_pdf/fc/1b/kjped-55-147.PMC3346838.pdf
"Key words :  Acute necrotizing encephalopathy, Parainfluenza virus, ChildYoo-Na Kim, MD, Su Jeong You, MD, PhD Department of Pediatrics, Inje University Sanggye Paik  Hospital, Seoul, Korea Received: 8 August 2011, Revised: 22 September, 2011 Accepted: 14 November 2011 Corresponding author: Su Jeong You, MD, PhD Department of Pediatrics, Inje University Sanggye Paik Hos - pital, 1342 Dongil-ro, Nowon-gu, Seoul 139-707 , Korea Tel: +82-2-950-1944, Fax: +82-2-951-1246 E-mail: sjyou@paik.ac.kr Copyright © 2012 by The Korean Pediatric Society This is an open-access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.org/licenses/by- nc/3.0/) which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/fc/1b/kjped-55-147.PMC3346838.pdf
"Korean J Pediatr  2012;55(4):147-150 • http://dx.doi.org/10.3345/kjp.2012.55.4.147     149 disease entity and proposed the following diagnostic criteria: 1)  acute encephalopathy following viral febrile disease with rapid  deterioration in consciousness and/or convulsion; 2) increased protein  in cerebrospinal fluid (CSF) without CSF pleocytosis; 3) CT or MRI  findings indicating symmetric, multifocal brain lesions involving  bilateral thalami, cerebral periventricular white matter, internal  capsule, putamen, upper brain stem tegmentum, and cerebellar  medulla without involvement of other central nervous system regions;  4) variable amount of serum aminotransferase elevation, but no  hyperammonemia; 5) exclusion of other similar diseases such as  overwhelming bacterial and viral infections, fulminant hepatitis,  Reye syndrome, Leigh encephalopathy and related mitochondrial  cytopathies, acute disseminated encephalomyelitis and other types of  encephalitis, vasculitis, and cerebral infarction1,2).",Non-OADS,/arxiv_data1/oa_pdf/fc/1b/kjped-55-147.PMC3346838.pdf
"151http://dx.doi.org/10.3345/kjp.2012.55.4.151 Korean J Pediatr 2012;55(4):151-151 eISSN 1738-1061 • pISSN 2092-7258Correspondence Erratum: Funding Acknowledgment Park SJ, Shin JI T o the Editor:  We found an error in our published article: Park SJ, Shin JI.",Non-OADS,/arxiv_data1/oa_pdf/41/9d/kjped-55-151.PMC3346839.pdf
Korean J Pediatr 2011;54:322-8.  http://dx.doi.org/10.3345/kjp.2011.54.8.322  The funding acknowledgment in this article was omitted as published.,Non-OADS,/arxiv_data1/oa_pdf/41/9d/kjped-55-151.PMC3346839.pdf
"This is an open-access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.org/licenses/by- nc/3.0/) which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/41/9d/kjped-55-151.PMC3346839.pdf
http://www.who.int/mediacentre/factsheets/fs317/en/index.,Non-OADS,/arxiv_data1/oa_pdf/8c/d3/12471_2011_Article_237.PMC3346869.pdf
Knezevic A. Overlapping confidence intervals and statistical sig- nificance (http://www.cscu.cornell.edu/news/statnews/stnews73.,OADS,/arxiv_data1/oa_pdf/8c/d3/12471_2011_Article_237.PMC3346869.pdf
"2, 2012 http://dx.doi.org/10.5021/ad.2012.24.2.115 REVIEW ARTICLE Role of Keratinocytes in the Development of Vitiligo Ai-Young Lee, M.D., Ph.D. Department of Dermatology, Dongguk University Ilsan Hospital, Dongguk University Graduate School of Medicine, Goyang, Korea Vitiligo is an acquired depigmen tary disorder of the skin that  results from the loss of functioning epidermal melanocytes.",Non-OADS,/arxiv_data1/oa_pdf/40/a0/ad-24-115.PMC3346900.pdf
"2, 2012 http://dx.doi.org/10.5021/ad.2012.24.2.126 REVIEW ARTICLE Cathelicidin LL-37: An Antimicrobial Peptide with a  Role in Inflammatory Skin Disease Markus Reinholz, M.D., Thomas Ruzicka, M.D., Jürgen Schauber, M.D.",Non-OADS,/arxiv_data1/oa_pdf/b0/bd/ad-24-126.PMC3346901.pdf
"2, 2012 http://dx.doi.org/10.5021/ad.2012.24.2.136 ORIGINAL ARTICLE Paracrine Effects of Adipose-Derived Stem Cells on  Keratinocytes and Dermal Fibroblasts Seung Ho Lee, M.D., Ph.D., Sang Yun Jin, M.D., Jin Seok Song, M.D.1, Kyle K. Seo, M.D., Ph.D.2,  Kwang Hyun Cho, M.D., Ph.D.3 Department of Dermatology, Dongguk University Ilsan Hospital, Goyang, 1Soprano Clinic, 2Modelo Clinic, 3Departement of Dermatology,  Seoul National University College of Medicine, Seoul, Korea Background: Adipose-derived stem cells (ASCs) are  mesenchymal stem cells that ha ve recently been applied to  tissue repair and regeneration.",Non-OADS,/arxiv_data1/oa_pdf/40/8b/ad-24-136.PMC3346902.pdf
"2, 2012 http://dx.doi.org/10.5021/ad.2012.24.2.144 ORIGINAL ARTICLE A Randomized, Open-Label, Multicenter Trial of Topical  T acrolimus for the Treatment of Pruritis in Patients with Atopic Dermatitis Satoshi Takeuchi, M.D., Ph.D., Hidehisa Saeki, M.D., Ph.D.2, Shoji Tokunaga, Ph.D., M.Sc.2,  Makoto Sugaya, M.D., Ph.D.1, Hanako Ohmatsu, M.D., Ph.D.1, Yuichiro Tsunemi, M.D., Ph.D.1,  Hideshi Torii, M.D.3, Koichiro Nakamura, M.D.4, Tamihiro Kawakami, M.D., Ph.D.5,  Yoshinao Soma, M.D., Ph.D.5, Eiichi Gyotoku, M.D., Ph.D.6, Michihiro Hide, M.D., Ph.D.6,  Rikako Sasaki, M.D., Ph.D.7, Yukihiro Ohya, M.D., Ph.D.8, Makiko Kido, M.D., Ph.D.,  Masutaka Furue, M.D., Ph.D. Department of Dermatology, Graduate School of Medical Sciences, Kyushu University, Fukuoka, 1Department of Dermatology, Faculty of  Medicine, University of Tokyo, Bunkyo-ku, 2Department of Medical Informatics, Kyushu University Hospital, Fukuoka, 3Department of  Dermatology, Social Insurance Chuo General Hospital, Shinjuku-ku, 4Department of Dermatology, Saitama Medical University,  Iruma-gun, 5Department of Dermatology, St. Marianna University School of Medicine, Kawasaki, 6Department of Dermatology,  Hiroshima University, Hiroshima, 7Division of Dermatology, 8Division of Allergy, Department of Medicine, National Center for Child  Health and Development, Setagaya-ku, Japan Background:  Pruritis caused by atopic dermatitis (AD) is not  always well controlled by topical corticosteroid therapy, but  use of tacrolimus often helps to soothe such intractable  pruritis in clinical settings.",Non-OADS,/arxiv_data1/oa_pdf/8f/14/ad-24-144.PMC3346903.pdf
"2, 2012 http://dx.doi.org/10.5021/ad.2012.24.2.151 ORIGINAL ARTICLE Induction of Melanogenesis by Rapamycin in Human  MNT-1 Melanoma Cells Young-Sool Hah, Ph.D., Hee Young Cho, M.S., Tae-Yeon Lim, B.S.1, Dong Hwa Park, M.D.2,  Hwa Mi Kim, M.D.2, Jimi Yoon, M.D.2, Jin Gu Kim, M.D.2, Chi Yeon Kim, M.D.2,  Tae-Jin Yoon, M.D.2 Clinical Research Institute, Gyeongsang National University Hospital, Jinju, 1Department of Skin Science and Institute of Health Science,  Medical Research Center for Neural Dysfunction, 2Department of Dermatology and Institute of Health Sciences, Gyeongsang National  University School of Medicine, Jinju, Korea Background: Melanogenesis is one of the characteristic  parameters of differentiation in melanocytes and melanoma  cells.",Non-OADS,/arxiv_data1/oa_pdf/7c/1e/ad-24-151.PMC3346904.pdf
"2, 2012 http://dx.doi.org/10.5021/ad.2012.24.2.158 ORIGINAL ARTICLE Cardiff Acne Disability Index in Sarawak, Malaysia Felix Boon-Bin Yap, M.D., MRCP., AdvMDerm.",Non-OADS,/arxiv_data1/oa_pdf/e3/37/ad-24-158.PMC3346905.pdf
"2, 2012 http://dx.doi.org/10.5021/ad.2012.24.2.162 ORIGINAL ARTICLE Efficacy and Safety of 1,064 nm Q-switched Nd:YAG  Laser Treatment for Removing Melanocytic Nevi Yoon Jee Kim, M.D., Kyu Uang Whang, M.D., Won Bok Choi, M.D.1, Hyun Jo Kim, M.D.1,  Jae Young Hwang, M.D.1, Jung Hoon Lee, M.D.1, Sung Wook Kim, M.D.1  Department of Dermatology, College of Medicine, Soonchunhyang University, Seoul, 1CNP Skin Clinic, Cheoan, Korea Background: Until recently, the removal of melanocytic nevi  has been performed with a CO 2 laser or Er:YAG laser.",Non-OADS,/arxiv_data1/oa_pdf/76/b3/ad-24-162.PMC3346906.pdf
"2, 2012 http://dx.doi.org/10.5021/ad.2012.24.2.168 ORIGINAL ARTICLE Changes in Transepidermal Water Loss and Skin  Hydration according to Expression of Aquaporin-3 in Psoriasis Young Lee, M.D., Young-Jin Je, M.S., Sang-Sin Lee, M.D., Zheng Jun Li, M.S., Dae-Kyoung Choi, Ph.D.,  Yoo-Bin Kwon, M.S., Kyung-Cheol Sohn, Ph.D., Myung Im, M.D., Young Joon Seo, M.D., Jeung Hoon Lee, M.D.",Non-OADS,/arxiv_data1/oa_pdf/d4/87/ad-24-168.PMC3346907.pdf
