Sentence,class,file
Immunity 2009; 31:527-8; PMID:19833080; http://dx.doi.org/10.1016/j.immu- ni.2009.09.007.213.,OADS,/arxiv_data1/oa_pdf/12/2c/onci-1-1557.PMC3525611.pdf
"http://dx.doi.org/10   .1073/pnas.101294610 7 Clapier, C.R., and B.R.",OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"http://dx.doi.org/10.1146/   annurev.biochem.77.062706.15322 3 Downs, J.A., S. Allard, O. Jobin-Robitaille, A. Javaheri, A. Auger, N. Bouchard,  S.J.",OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"http://dx.doi.org/10.1016/j.molcel.2004.12.00 3 Dumay, A., C. Laulier, P. Bertrand, Y. Saintigny, F. Lebrun, J.L.",OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"http://dx.doi.org/10.1038/sj   .onc.120934 4 Fuchs, M., J. Gerber, R. Drapkin, S. Sif, T. Ikura, V. Ogryzko, W.S.",OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"http://dx.doi   .org/10.1016/S0092-8674(01)00450- 0 Gévry, N., H.M. Chan, L. Laflamme, D.M.",OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"http://dx.doi.org/10.1101/gad.154570 7 Golub, E.I., O.V.",OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"http://dx.doi.org/10.1093/nar/25.20.410 6 Gospodinov, A., T. Vaissiere, D.B.",Non-OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"31:4735– 4745. http://dx.doi.org/10.1128/MCB.06182-1 1 Gottschalk, A.J., G. Timinszky, S.E.",Non-OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"http://dx.doi.org/10.1038/3507723 2 Iacovoni, J.S., P. Caron, I. Lassadi, E. Nicolas, L. Massip, D. Trouche, and G.  Legube.",Non-OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"29:1446– 1457. http://dx.doi.org/10.1038/emboj.2010.3 8 Ikura, T., V.V.",OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"http://dx.doi.org/10.1016/S0092-8674(00)00051- 9 Ikura, T., S. Tashiro, A. Kakino, H. Shima, N. Jacob, R. Amunugama, K. Yoder,  S. Izumi, I. Kuraoka, K. Tanaka, et al.",OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
http://dx.doi.org/10.1128/MCB.00579-0 7Comet Tail Moment was scored for 100 cells/slide by using the Komet 6.0  (Andor Technology) software.,OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
Online supplemental material is avail - able online at http://www.jcb.org/cgi/content/full/jcb.201205059/DC1.,Non-OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"http://dx.doi.org/10.1083/jcb.20101102 5 Ahel, D., Z. Horejsí, N. Wiechens, S.E.",OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"http://dx.doi.org/10.1101/gad.144020 6 Park, J.H., X.J.",OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"http://dx.doi   .org/10.1128/MCB.00804-0 9 Puget, N., M. Knowlton, and R. Scully.",OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"4:149– 161. http://dx.doi.org/10.1016/j.dnarep.2004.08.01 0 Rodrigue, A., M. Lafrance, M.C.",OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"25:222– 231. http://dx.doi.org/10.1038/sj.emboj.760091 4 Rogakou, E.P., C. Boon, C. Redon, and W.M.",Non-OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"http://dx.doi.org/10.1083/jcb.146.5.90 5 Ruhf, M.L., A. Braun, O. Papoulas, J.W.",OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"http://dx.doi.org/10.1074/jbc.M41456420 0 Smeenk, G., W.W. Wiegant, H. Vrolijk, A.P.",Non-OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"http://dx.doi   .org/10.1073/pnas.050421110 2 Symington, L.S., and J. Gautier.",OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"http://dx.doi   .org/10.1146/annurev-genet-110410-13243 5 Tsukuda, T., A.B.",OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"http://dx.doi.org/10.1038/nature0414 8 Tyteca, S., M. Vandromme, G. Legube, M. Chevillard-Briet, and D. Trouche.",Non-OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"http://dx.doi.org/10.1038/sj.emboj.760106 6 Ueda, T., R. Watanabe-Fukunaga, H. Ogawa, H. Fukuyama, Y. Higashi, S.  Nagata, and R. Fukunaga.",OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
http://dx.doi.org/10.1111/j.1365-2443.2007.01080.,Non-OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"http://dx.doi.org/10.1016/j.cell.2004.11.03 3 van Attikum, H., O. Fritsch, and S.M.",OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"http://dx.doi.org/10.1038/sj.emboj   .760183 5 Xie, A., A. Kwok, and R. Scully.",Non-OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"http://dx.doi.org/10.1038/nsmb.164 0 Xu, Y., Y.",OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"http://dx.doi.org/10.1083/jcb.20100116 0 Ziv, Y., D. Bielopolski, Y. Galanty, C. Lukas, Y. Taya, D.C. Schultz, J. Lukas,  S. Bekker-Jensen, J. Bartek, and Y. Shiloh.",Non-OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"http://dx.doi   .org/10.1038/ncb144 6Kalocsay, M., N.J. Hiller, and S. Jentsch.",OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"http://dx.doi.org/10.1016/j.molcel.2009.01.01 6 Kruhlak, M.J., A. Celeste, G. Dellaire, O. Fernandez-Capetillo, W.G.",Non-OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"http://dx.doi   .org/10.1083/jcb.20051001 5 Kusch, T., L. Florens, W.H.",OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"http://dx.doi.org/10.1126/science.110345 5 Lan, L., A. Ui, S. Nakajima, K. Hatakeyama, M. Hoshi, R. Watanabe, S.M.",OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"http://dx.doi.org/10.1016/j.molcel.2010.12.00 3 Larsen, D.H., C. Poinsignon, T. Gudjonsson, C. Dinant, M.R.",OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"http://dx.doi   .org/10.1083/jcb.20091213 5 Lee, H.S., J.H.",OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"http://dx.doi   .org/10.1038/emboj.2010.2 7 Llères, D., M. Denegri, M. Biggiogera, P. Ajuh, and A.I.",Non-OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"http://dx.doi   .org/10.1038/embor.2010.6 4 Luijsterburg, M.S., and H. van Attikum.",OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"24:439– 447. http://dx.doi.org/10.1016/j.ceb.2012.03.00 8 Mailand, N., S. Bekker-Jensen, H. Faustrup, F. Melander, J. Bartek, C. Lukas,  and J. Lukas.",OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"http://dx.doi.org/10.1016/j.cell.2007.09.04 0 Mattera, L., F. Escaffit, M.J. Pillaire, J. Selves, S. Tyteca, J.S.",OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"http://dx.doi.org/10.1371/ journal.pgen.100098 3 Meyn, M.S.",Non-OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"http://dx.doi   .org/10.1126/science.849357 7 Mizuguchi, G., X. Shen, J. Landry, W.H.",OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"http://dx.doi   .org/10.1126/science.109070 1 Morrison, A.J., J. Highland, N.J. Krogan, A. Arbel-Eden, J.F.",OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"http://dx.doi.org/10.1016/j.cell.2004.11.03 7 Murr, R., J.I.",OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"8:91– 99. http://dx.doi.org/10.1038/ncb134 3 Neumaier, T., J. Swenson, C. Pham, A. Polyzos, A.T.",Non-OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"http://dx.doi.org/10.1073/   pnas.111784910 8 Nievergall, E., P.W.",Non-OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
"http://dx.doi.org/10.1128/MCB.01269-1 0 Papamichos-Chronakis, M., J.E.",Non-OADS,/arxiv_data1/oa_pdf/9d/c7/JCB_201205059.PMC3529529.pdf
This article is distributed under the terms of an Attribution– Noncommercial–Share Alike–No Mirror Sites license for the first six months after the pub - lication date (see http://www.rupress.org/terms).,Non-OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"After six months it is available under a  Creative Commons License (Attribution–Noncommercial–Share Alike 3.0 Unported license,  as described at http://creativecommons.org/licenses/by-nc-sa/3.0/).THE JOURNAL OF CELL BIOLOGY",Non-OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1038/nature1052 5 Bellis, J., I. Duluc, B. Romagnolo, C. Perret, M.C.",Non-OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10   .1083/jcb.20120408 6 Belmont, L.D., and T.J. Mitchison.",Non-OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1016/S0092-8674(00)81037- 5 Bettencourt-Dias, M., F. Hildebrandt, D. Pellman, G. Woods, and S.A. Godinho.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"27:307– 315. http://dx.doi.org/10.1016/j.tig.2011.05.00 4 Bilgüvar, K., A.K.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1038/nature0932 7 Bogoyevitch, M.A., Y.Y.",Non-OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1242/jcs.10732 6 Bond, J., E. Roberts, G.H.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1038/ng99 5 Bond, J., E. Roberts, K. Springell, S.B.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1038/ng153 9 Bornens, M. 2012.",Non-OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"335:422– 426. http://dx.doi.org/10.1126/science.120903 7 Borrell-Pagès, M., D. Zala, S. Humbert, and F. Saudou.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1007/s00018-006-6242- 0 Brito, D.A., S.M.",Non-OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1016/j.ceb.2012.01.00 3 Caldwell, C.M., R.A. Green, and K.B.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1083/jcb.20070318 6 Capalbo, L., P.P.",Non-OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/   10.1073/pnas.110372010 8 Castanon, I., and M. González-Gaitán.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi   .org/10.1016/j.ceb.2011.09.00 9 Castellanos, E., P. Dominguez, and C. Gonzalez.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1016/   j.cub.2008.07.02 9 Caussinus, E., and C. Gonzalez.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1038/ng163 2 Chansard, M., J.H.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1016/j.cell.2009.06.04 8 Cizmecioglu, O., M. Arnold, R. Bahtz, F. Settele, L. Ehret, U. Haselmann-Weiss,  C. Antony, and I. Hoffmann.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1083/jcb.20100710 7 Clayton, E., D.P.",Non-OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1038/nature0557 4 Cockell, M.M., K. Baumer, and P. Gönczy.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
http://dx.doi.org/10.1242/jcs.0134 4brains.,Non-OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1038/sj.onc.121006 3 Al-Dosari, M.S., R. Shaheen, D. Colak, and F.S.",Non-OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi   .org/10.1016/j.ajhg.2011.04.00 3 Aplan, P.D., D.P.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1007/978-1-4419-1145-2_ 6 Bakircioglu, M., O.P.",Non-OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1016/   j.ajhg.2011.03.01 9 Barr, A.R., J.V.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
http://dx.doi.org/10.1083/jcb.20091216 3,Non-OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1016/   j.biocel.2011.03.00 9 Godin, J.D., K. Colombo, M. Molina-Calavita, G. Keryer, D. Zala, B.C.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1016/   j.neuron.2010.06.02 7 Gönczy, P., J.M.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10   .1016/S1534-5807(01)00046- 6 Green, R.A., and K.B.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"163:949– 961. http://dx.doi.org/10.1083/jcb.20030707 0 Gruber, R., Z. Zhou, M. Sukchev, T. Joerss, P.O.",Non-OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1038/ncb234 2 Guernsey, D.L., H. Jiang, J. Hussin, M. Arnold, K. Bouyakdan, S. Perry, T.  Babineau-Sturk, J. Beis, N. Dumas, S.C. Evans, et al.",Non-OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1016/   j.ajhg.2010.06.00 3 Gunawardena, S., L.S.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"100:57– 70. http://dx.doi.org/10.1016/S0092-8674(00)81683- 9 Hansen, D.V., J.H.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1038/nature0884 5 Harada, N., Y. Tamai, T. Ishikawa, B. Sauer, K. Takaku, M. Oshima, and M.M.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10   .1093/emboj/18.21.593 1 Haydar, T.F., E. Ang Jr., and P. Rakic.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/   10.1038/ncb89 9 Higgins, J., C. Midgley, A.M. Bergh, S.M.",Non-OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"11:85. http://dx.doi.org/10.1186/1471-2121-11-8 5 Hollander, M.C., G.M.",Non-OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1038/nrc303 7 Hsu, T. 2012.",Non-OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1038/onc.2011.44 2 Huang, J., A.J.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10   .1016/ j.cell.2012.07.02 2 Huttner, W.B., and M. Brand.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/   10.1016/S0959-4388(97)80117- 1 Jackson, A.P., H. Eastwood, S.M.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10 .1086/   34128 3 Kaelin, W.G.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10   .1038/nrc250 2 Kalay, E., G. Yigit, Y. Aslan, K.E.",Non-OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1007/s00427010017 6 Delaval, B., A.",Non-OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1038/ncb220 2 des Portes, V., J.M.",Non-OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1016/S0092-8674(00)80898- 3 Doherty, D., A.E.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1016/j.ajhg.2012.04.00 8 Driessens, G., B. Beck, A. Caauwe, B.D.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"488:527– 530. http://dx.doi.org/10.1038/nature1134 4 Du, Q., P.T.",Non-OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1038/ncb1201-106 9 Duchek, P., K. Somogyi, G. Jékely, S. Beccari, and P. Rørth.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1016/S0092-8674(01)00502- 5 Duchi, S., L. Fagnocchi, V. Cavaliere, A. Hsouna, G. Gargiulo, and T. Hsu.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1242/dev.04280 4 Faulkner, N.E., D.L.",Non-OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1038/3504102 0 Feng, Y., and C.A.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1016/   j.neuron.2004.09.02 3 Ferrara, N. 2002.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1016/S0093-7754(02)70064- X Fietz, S.A., I. Kelava, J. Vogt, M. Wilsch-Bräuninger, D. Stenzel, J.L.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi   .org/10.1038/nn.255 3 Fischer, E., E. Legue, A. Doyen, F. Nato, J.F.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1038/ng170 1 Fish, J.L., Y. Kosodo, W. Enard, S. Pääbo, and W.B.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi   .org/10.1073/pnas.060406610 3 Fleming, E.S., M. Zajac, D.M.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1369/jhc.7A7234.200 7 Fleming, E.S., M. Temchin, Q. Wu, L. Maggio-Price, and J.S.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1002/mc.2050 6 Fodde, R., and R. Smits.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1016/ S1471-   4914(01)02050- 0 Frew, I.J., and W. Krek.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1016/   j.ceb.2007.10.00 1 Frew, I.J., C.R.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1038/emboj.2008.9 6 Fridolfsson, H.N., N. Ly, M. Meyerzon, and D.A.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1016/   j.ydbio.2009.12.00 4 Gleeson, J.G., K.M.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
http://dx.doi.org/10.1016/S0092-8674(00)80899- 5,OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/   10.1038/3507012 3 Kataoka, N., M.D.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"20:6424– 6433. http://dx.doi.org/10.1093/emboj/20.22.642 4 Kitagawa, D., G. Kohlmaier, D. Keller, P. Strnad, F.R.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1242/jcs.08988 8 Kolano, A., S. Brunet, A.D.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1038/ncb167 3 Kosodo, Y., K. Röper, W. Haubensak, A.M. Marzesco, D. Corbeil, and W.B.",Non-OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1038/sj.emboj.760022 3 Kosodo, Y., K. Toida, V. Dubreuil, P. Alexandre, J. Schenk, E. Kiyokage, A.  Attardo, F. Mora-Bermúdez, T. Arii, J.D.",Non-OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1038/   emboj.2008.22 7 Kouprina, N., A. Pavlicek, N.K.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/   10.1093/hmg/ddi22 0 Kumar, A., S.C. Girimaji, M.R.",Non-OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10   .1016/j.ajhg.2009.01.01 7 Le Hir, H., and G.R.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10   .1016/j.sbi.2007.11.00 2 Lechler, T., and E. Fuchs.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/   10.1016/j.devcel.2005.08.00 4 Lesage, B., I. Gutierrez, E. Martí, and C. Gonzalez.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1016/j.gde.2010.04.01 3 Li, W., R. Boswell, and W.B.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10   .1006/dbio.1999.959 3 Lin, S.Y., H.W.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1158/1078-0432.CCR-07-526 2 Lizarraga, S.B., S.P.",Non-OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi   .org/10.1242/dev.04041 0 Lo Nigro, C., C.S.",Non-OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/   10.1093/hmg/6.2.15 7 Lobo, N.A., Y. Shimono, D. Qian, and M.F.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10   .1146/annurev.cellbio.22.010305.10415 4 Löffler, H., A. Fechter, M. Matuszewska, R. Saffrich, M. Mistrik, J. Marhold,  C. Hornung, F. Westermann, J. Bartek, and A. Krämer.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1158/0008-5472.CAN-10-268 4 Lorson, M.A., H.R.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1083/jcb.148.1.7 3Magee, J.A., E. Piskounova, and S.J.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi   .org/10.1016/j.ccr.2012.03.00 3 McAllister, S.S., and R.A. Weinberg.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1200/   JCO.2010.28.425 7 McCartney, B.M., and I.S.",Non-OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1016/j.ceb.2008.02.00 1 McCartney, B.M., D.G.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi   .org/10.1038/ncb1001-93 3 McKenney, R.J., M. Vershinin, A. Kunwar, R.B.",Non-OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1016/j.cell.2010.02.03 5 Megraw, T.L., J.T.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"21:470– 480. http://dx.doi.org/10.1016/j.tcb.2011.04.00 7 Minde, D.P., Z. Anvarian, S.G. Rüdiger, and M.M.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"10:101. http://dx.doi.org/10.1186/   1476-4598-10-10 1 Mizumoto, K., and H. Sawa.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"http://dx.doi.org/10.1016/j.tcb.2007.08.00 4 Morin, X., and Y. Bellaïche.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
"21:102– 119. http://dx.doi.org/10.1016/j.devcel.2011.06.01 2 Morrison, S.J., and J. Kimble.",OADS,/arxiv_data1/oa_pdf/58/aa/JCB_201209015.PMC3529530.pdf
