Sentence,class,file
Mol Cell 2012; 46:424-35; PMID: 22607975; http://dx.doi.org/10.1016/j.molcel.2012.03.030 71.,OADS,/arxiv_data1/oa_pdf/62/82/kmco-02-01-968020.PMC4905226.pdf
Nature 2013;494:366-70; PMID: 23389445; http://dx.doi.org/ 10.1038/nature11881 72.,Non-OADS,/arxiv_data1/oa_pdf/62/82/kmco-02-01-968020.PMC4905226.pdf
PLoS Genet 2012; 8: e1003149; PMID: 23271983; http://dx.doi.org/ 10.1371/journal.pgen.1003149 73.,Non-OADS,/arxiv_data1/oa_pdf/62/82/kmco-02-01-968020.PMC4905226.pdf
Elife 2013; 2:e00534; PMID: 23599896; http://dx.doi.org/10.7554/eLife.00534 74.,Non-OADS,/arxiv_data1/oa_pdf/62/82/kmco-02-01-968020.PMC4905226.pdf
Front Oncol 2014; 4:86; PMID: 24795863;http://dx.doi.org/10.3389/fonc.2014.00086 75.,Non-OADS,/arxiv_data1/oa_pdf/62/82/kmco-02-01-968020.PMC4905226.pdf
Nature 2005; 434:913-7; PMID: 15829966; http://dx.doi.org/10.1038/nature03443 76.,OADS,/arxiv_data1/oa_pdf/62/82/kmco-02-01-968020.PMC4905226.pdf
Nature 2005; 434:917-21; PMID: 15829967; http://dx.doi.org/10.1038/nature03445 77.,Non-OADS,/arxiv_data1/oa_pdf/62/82/kmco-02-01-968020.PMC4905226.pdf
Oncogene 2007; 26:7773-9; PMID: 18066090; http://dx.doi.org/10.1038/sj.onc.1210881 78.,OADS,/arxiv_data1/oa_pdf/62/82/kmco-02-01-968020.PMC4905226.pdf
Trends Biotechnol 2013; 31:397-405; PMID:23664777; http://dx.doi.org/10.1016/j.tibtech.2013.,OADS,/arxiv_data1/oa_pdf/62/82/kmco-02-01-968020.PMC4905226.pdf
"Boubakour-Azzouz I, Bertrand P, Claes A, Lopez, BS, Rougeon F. Terminal deoxynucleotidyl transferase requires KU80 and XRCC4 to promote N-addition at non-V(D)J chromosomal breaks in non-lymphoid cells.Nucleic Acids Res 2012; 40:8381-91; PMID: 22740656; http://dx.doi.org/10.1093/nar/gks585 80.",Non-OADS,/arxiv_data1/oa_pdf/62/82/kmco-02-01-968020.PMC4905226.pdf
"© Claudio Raimondi, Alessandro Fantin, and Christiana Ruhrberg *Correspondence to: Claudio Raimondi; Email: c.raimondi@ucl.ac.uk; Christiana Ruhrberg; Email: c.ruhrberg@ucl.ac.uk Submitted: 07/23/2014 Revised: 08/18/2014Accepted: 08/18/2014http://dx.doi.org/10.4161/23723548.2014.968034 This is an Open Access article distributed under the terms of the Creative Commons Attribution-Non- Commercial License (http://creativecommons.org/ licenses/by-nc/3.0/), which permits unrestrictednon-commercial use, distribution, and reproductionin any medium, provided the original work is prop- erly cited.",Non-OADS,/arxiv_data1/oa_pdf/a5/55/kmco-02-01-968034.PMC4905228.pdf
Development 2014; 141:556-562; PMID:24401374; http://dx.doi.org/ 10.1242/dev.103028 2.,OADS,/arxiv_data1/oa_pdf/a5/55/kmco-02-01-968034.PMC4905228.pdf
PLoS Biol 2009; 7: e25; PMID:19175293; http://dx.doi.org/10.1371/ journal.pbio.1000025 3.,Non-OADS,/arxiv_data1/oa_pdf/a5/55/kmco-02-01-968034.PMC4905228.pdf
Ophthalmology 2011; 118:523-530; PMID:20920825; http://dx.doi.org/ 10.1016/j.ophtha.2010.07.011 5.,Non-OADS,/arxiv_data1/oa_pdf/a5/55/kmco-02-01-968034.PMC4905228.pdf
Acta ophthalmologica 2011; 89:76-81; PMID:21272288; http://dx.doi.org/10.1111/j.1755- 3768.2009.01622.x 6.,Non-OADS,/arxiv_data1/oa_pdf/a5/55/kmco-02-01-968034.PMC4905228.pdf
Cancer Res 2012; 72:1909-1914; PMID:22508695; http://dx.doi.,Non-OADS,/arxiv_data1/oa_pdf/a5/55/kmco-02-01-968034.PMC4905228.pdf
Cancer Cell 2007; 11:53-67; PMID:17222790; http://dx.doi.,Non-OADS,/arxiv_data1/oa_pdf/a5/55/kmco-02-01-968034.PMC4905228.pdf
Cancer Res 2012; 72:4047-4059; PMID:22738912; http://dx.doi.org/10.1158/0008- 5472.CAN-11-3907 10.,Non-OADS,/arxiv_data1/oa_pdf/a5/55/kmco-02-01-968034.PMC4905228.pdf
Semin Cell Dev Biol 2013; 24:172-178; PMID:23319134; http://dx.doi.org/ 10.1016/j.semcdb.2013.01.001 www.tandfonline.com e968034-3 Molecular & Cellular Oncology,OADS,/arxiv_data1/oa_pdf/a5/55/kmco-02-01-968034.PMC4905228.pdf
"In further analy- sis, NOX1 was found to be activated by a cytosolic regulatory subunit p47 phox(also known as neutrophil cytosolic factor 1 or© Yongjoon Suh and Su-Jae Lee *Correspondence to: Su-Jae Lee; Email:sj0420@hanyang.ac.kr Submitted: 08/14/2014 Revised: 08/18/2014Accepted: 08/18/2014http://dx.doi.org/10.4161/23723548.2014.968059 This is an Open Access article distributed under the terms of the Creative Commons Attribution-Non- Commercial License (http://creativecommons.org/ licenses/by-nc/3.0/), which permits unrestrictednon-commercial use, distribution, and reproductionin any medium, provided the original work is prop- erly cited.",Non-OADS,/arxiv_data1/oa_pdf/59/d6/kmco-02-01-968059.PMC4905229.pdf
Science 1995; 270:296-9; PMID:7569979; http://dx.doi.org/10.1126/science.270.5234.296 2.,Non-OADS,/arxiv_data1/oa_pdf/59/d6/kmco-02-01-968059.PMC4905229.pdf
Antioxid Redox Signal 2006;8:1549-61; PMID:16987010; http://dx.doi.org/10.,Non-OADS,/arxiv_data1/oa_pdf/59/d6/kmco-02-01-968059.PMC4905229.pdf
J Cell Biol 2002; 158:357-68; PMID: 12119354; http://dx.doi.org/10.1083/jcb.200111028 4.,OADS,/arxiv_data1/oa_pdf/59/d6/kmco-02-01-968059.PMC4905229.pdf
J Cell Biol 2003; 161:933-44; PMID:12796479; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/59/d6/kmco-02-01-968059.PMC4905229.pdf
Clin Cancer Res 2013; 19:4309-14;PMID:23719265; http://dx.doi.org/10.1158/1078- 0432.CCR-12-1424 6.,Non-OADS,/arxiv_data1/oa_pdf/59/d6/kmco-02-01-968059.PMC4905229.pdf
FEBS Lett 1995; 358:1-3; PMID:7821417; http://dx.doi.org/10.1016/0014-5793(94)01368-B7.,OADS,/arxiv_data1/oa_pdf/59/d6/kmco-02-01-968059.PMC4905229.pdf
Nat Rev Mol Cell Biol 2008; 9:517-31; PMID:18568040; http://dx.doi.org/10.1038/nrm2438 8.,OADS,/arxiv_data1/oa_pdf/59/d6/kmco-02-01-968059.PMC4905229.pdf
Cell Death Differ 2014; 21:1185-97; PMID:24632950; http://dx.doi.,Non-OADS,/arxiv_data1/oa_pdf/59/d6/kmco-02-01-968059.PMC4905229.pdf
Hum Mutat2008; 29:992-1006; PMID:18470943; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/59/d6/kmco-02-01-968059.PMC4905229.pdf
"Is there evidence that pRB–LxCxE interactions independent of E2Fs could © Tinke L. Vormer, Jacob B. Hansen, and Hein te Riele *Correspondence to: Hein te Riele; Email: h.t.riele@nki.nlSubmitted: 08/15/2014; Revised: 08/17/2014; Accepted: 08/18/2014 http://dx.doi.org/10.4161/23723548.2014.968062 This is an Open Access article distributed under the terms of the Creative Commons Attribution-Non-Commercial License (http://creativecommons.o rg/licenses/ by-nc/3.0/), which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/c9/08/kmco-02-01-968062.PMC4905230.pdf
Oncogene2005; 24:2810-26; PMID:15838517; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/c9/08/kmco-02-01-968062.PMC4905230.pdf
Cell Div 2007; 2:26; PMID:17854503; http://dx.doi.org/10.1186/1747-1028-2-26 3.,OADS,/arxiv_data1/oa_pdf/c9/08/kmco-02-01-968062.PMC4905230.pdf
PLoS One 2013; 8:e72236; PMID:23936539;http://dx.doi.org/10.1371/journal.pone.0072236 6.,Non-OADS,/arxiv_data1/oa_pdf/c9/08/kmco-02-01-968062.PMC4905230.pdf
Mol Cell 2011; 43:663-72; PMID:21855804; http://dx.doi.org/10.1016/j.molcel.2011.06.029 7.,OADS,/arxiv_data1/oa_pdf/c9/08/kmco-02-01-968062.PMC4905230.pdf
Mol Cell Biol 2014; 34:2029-45; PMID:24662053; http://dx.doi.org/10.1128/MCB.01589-138.,Non-OADS,/arxiv_data1/oa_pdf/c9/08/kmco-02-01-968062.PMC4905230.pdf
Mol Cell2003; 12:735-46; PMID:14527418; http://dx.doi.org/ 10.1016/S1097-2765(03)00355-1 9.,OADS,/arxiv_data1/oa_pdf/c9/08/kmco-02-01-968062.PMC4905230.pdf
Mol Cell Biol2004; 24:5404-20; PMID:15169903; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/c9/08/kmco-02-01-968062.PMC4905230.pdf
Cancer Cell 2009; 15:184-94; PMID:19249677; http://dx.doi.org/10.1016/j.ccr.2009.01.026pRB AB C E2F TADLxCxE- containing proteins?E 2 F 1 Inhibition of E2F target genesRegulation of LxCxE proteins?Induction of pro-apoptotic genes Suppression of tumorigenesis Figure 1.,Non-OADS,/arxiv_data1/oa_pdf/c9/08/kmco-02-01-968062.PMC4905230.pdf
"InKeywords: cancer stem cells, quiescence, chemoresistance, Bcl-2 family inhibitors © Ann Zeuner *Correspondence to: Ann Zeuner; Email:a.zeuner@iss.it Submitted: 08/15/2014 Revised: 08/20/2014Accepted: 08/20/2014http://dx.doi.org/10.4161/23723548.2014.968067 This is an Open Access article distributed under the terms of the Creative Commons Attribution-Non- Commercial License (http://creativecommons.org/ licenses/by-nc/3.0/), which permits unrestrictednon-commercial use, distribution, and reproductionin any medium, provided the original work is prop- erly cited.",Non-OADS,/arxiv_data1/oa_pdf/c7/58/kmco-02-01-968067.PMC4905231.pdf
Nature 2012; 488:522-6; PMID:22854781; http://dx.doi.org/10.1038/nature11287 2.,Non-OADS,/arxiv_data1/oa_pdf/c7/58/kmco-02-01-968067.PMC4905231.pdf
Stem Cells 2012; 30:1819-30; PMID:22753241; http://dx.doi.org/10.1002/stem.1163 3.,Non-OADS,/arxiv_data1/oa_pdf/c7/58/kmco-02-01-968067.PMC4905231.pdf
Cell Death Differ 2014; 21 (12):1877-88; PMID:25034785; http://dx.doi.org/ 10.1038/cdd.2014.105 4.,Non-OADS,/arxiv_data1/oa_pdf/c7/58/kmco-02-01-968067.PMC4905231.pdf
Cell Stem Cell 2013; 12:316-28; PMID:23333150; http://dx.doi.org/ 10.1016/j.stem.2012.12.011 5.,OADS,/arxiv_data1/oa_pdf/c7/58/kmco-02-01-968067.PMC4905231.pdf
Cell Stem Cell 2013;12:329-41; PMID:23333149; http://dx.doi.org/ 10.1016/j.stem.2012.12.013 6.,OADS,/arxiv_data1/oa_pdf/c7/58/kmco-02-01-968067.PMC4905231.pdf
Nature 1996; 381:335-41; PMID:8692274; http://dx.doi.org/10.1038/381335a0 7.,Non-OADS,/arxiv_data1/oa_pdf/c7/58/kmco-02-01-968067.PMC4905231.pdf
Mole Cell 1999; 3:159-67;PMID:10078199; http://dx.doi.org/10.1016/S1097- 2765(00)80307-X 8.,OADS,/arxiv_data1/oa_pdf/c7/58/kmco-02-01-968067.PMC4905231.pdf
J Biol Chem 2003; 278:5639-45; PMID:12431997;http://dx.doi.org/10.1074/jbc.M203080200 9.,OADS,/arxiv_data1/oa_pdf/c7/58/kmco-02-01-968067.PMC4905231.pdf
Cell Death Differ 2014; 21:1170-7; PMID:24682005; http://dx.doi.org/ 10.1038/cdd.2014.37 Figure 1.,Non-OADS,/arxiv_data1/oa_pdf/c7/58/kmco-02-01-968067.PMC4905231.pdf
"Even though cellmigration and invasion into surroundingtissues and the subsequent colonial © Qingchun Cai and Yan Xu *Correspondence to: Yan Xu; Email: xu2@iupui.eduSubmitted: 08/27/2014; Revised: 08/28/2014; Accepted: 08/28/2014 http://dx.doi.org/10.4161/23723548.2014.969634 This is an Open Access article distributed under the terms of the Creative Commons Attribution-Non-Commercial License (http://creativecommons.o rg/licenses/ by-nc/3.0/), which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/86/03/kmco-02-01-969634.PMC4905232.pdf
Cell 2000; 100:57-70; PMID:10647931; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/86/03/kmco-02-01-969634.PMC4905232.pdf
Cell 2011; 144:646-74;PMID:21376230; http://dx.doi.org/10.1016/j.cell.2011.,OADS,/arxiv_data1/oa_pdf/86/03/kmco-02-01-969634.PMC4905232.pdf
Oncogene 2014; PMID: 25132267; http://dx.doi.,OADS,/arxiv_data1/oa_pdf/86/03/kmco-02-01-969634.PMC4905232.pdf
Lancet 1996; 347:1377- 81; PMID:8637346; http://dx.doi.org/10.1016/S0140-6736(96)91015-6 5.,Non-OADS,/arxiv_data1/oa_pdf/86/03/kmco-02-01-969634.PMC4905232.pdf
Carcinogenesis 2014; 35:515-27; PMID:24343361; http://dx.doi.org/10.1093/carcin/bgt480 Figure 1.,Non-OADS,/arxiv_data1/oa_pdf/86/03/kmco-02-01-969634.PMC4905232.pdf
"Hebert-Chatelain E, Jose C, Gutierrez Cortes N, Dupuy JW, Rocher C, Dachary-Prigent J, Letellier T. Preserva- tion of NADH ubiquinone-oxidoreductase activity by Src kinase-mediated phosphorylation of NDUFB10.Biochimica et biophysica acta 2012; 1817:718-25;PMID:22321370; http://dx.doi.org/10.1016/j.bbabio.",OADS,/arxiv_data1/oa_pdf/86/03/kmco-02-01-969634.PMC4905232.pdf
Ann New York Acad Sci 2011; 1229:53- 60; PMID:21793839; http://dx.doi.org/10.1111/j.1749-6632.2011.06095.x www.tandfonline.com e969634-3 Molecular & Cellular Oncology,Non-OADS,/arxiv_data1/oa_pdf/86/03/kmco-02-01-969634.PMC4905232.pdf
"19,20 Drosophila Dyrk1A mutants ( minibrain, mnb-/-ﬂies) develop a smaller adult brain (especially the optic lobes and the central brainhemispheres), which appears to be caused by altered neuroblast© P Fern /C19andez-Martínez, C Zahonero, and P S /C19anchez-G /C19omez *Correspondence to: P S /C19anchez-G /C19omez; Email: psanchezg@isciii.es Submitted: 06/13/2014; Revised: 09/03/2014; Accepted: 09/03/2014http://dx.doi.org/10.4161/23723548.2014.970048 This is an Open Access article distributed under the terms of the Creative Commons Attribution-Non-Commercial License (http://creativecommons.org/licenses/by-nc/3.0/), which permits unrestricted non-commercial use,distribution, and reproduction in any medium, provided the original work is properly cited.",Non-OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
Prog Nucleic Acid Res Mol Biol 1999; 62:1-17; PMID:9932450; http://dx.doi.org/10.1016/S0079-6603(08)60503-6 2.,OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
FASEB J 2011; 25 (2):449-62; PMID:21048044; http://dx.doi.org/10.1096/fj.10-165837 3.,Non-OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
J Biol Chem 1996; 271(7):3488-95; PMID:8631952; http://dx.doi.org/10.1074/jbc.271.,OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
FEBS J 2011; 278(2):246-56; PMID:21126318; http://dx.doi.org/10.1111/j.1742- 4658.2010.07956.x 7.,OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
Hum Mol Genet 1996; 5(9):1305-10; PMID:8872470; http://dx.doi.org/10.1093/hmg/ 5.9.1305 8.,Non-OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
Genomics 1996; 38(3):331-9; PMID:8975710; http://dx.doi.org/ 10.1006/geno.1996.0636 9.,OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
Biochem Biophys Res Commun 1996; 225(1):92-9; PMID:8769099; http://dx.doi.org/10.1006/ bbrc.1996.1135 10.,Non-OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
J Neural Transm Suppl 2003;(67):129-37;PMID:15068245; http://dx.doi.org/10.1007/978-3- 7091-6721-2_11 11.,Non-OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
Cell Mol Life Sci 2009; 66(20):3235-40;PMID:19685005; http://dx.doi.org/10.1007/s00018- 009-0123-2 12.,OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
CNS Neurol Disord Drug Targets 2014; 13 (1):26-33; PMID:24152332; http://dx.doi.org/10.2174/18715273113126660186 13.,Non-OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
Genomics 1999; 62 (2):165-71; PMID:10610708; http://dx.doi.org/ 10.1006/geno.1999.5998 14.,OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
Mol Cell Biol 2002; 22(18):6636-47; PMID:12192061; http://dx.doi.org/10.1128/MCB.,Non-OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
Behav Neurosci 2004; 118 (4):815-21; PMID:15301607; http://dx.doi.org/10.1037/0735-7044.118.4.815 16.,Non-OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
Nat Genet 1997; 16 (1):28-36; PMID:9140392; http://dx.doi.org/10.1038/ng0597-28 17.,Non-OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
Neurobiol Dis 2006; 22(3):463-72; PMID:16455265; http://dx.doi.org/ 10.1016/j.nbd.2005.12.006 18.,OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
Hum Mol Genet 2001; 10(18):1915-23; PMID:11555628; http://dx.doi.org/10.1093/hmg/ 10.18.1915 19.,Non-OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
FEBS J 2011; 278(2):223-35; PMID:21156027; http://dx.doi.org/ 10.1111/j.1742-4658.2010.07954.x 20.,OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
ScientiﬁcWorldJournal 2006; 6:1911-22; PMID:17205196; http://dx.doi.org/ 10.1100/tsw.2006.319 21.,OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
Neuron 1995; 14(2):287-301; PMID:7857639;http://dx.doi.org/10.1016/0896-6273(95)90286-4 22.,OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
Nat Cell Biol 2013; 15 (10):1176-85; PMID:23955303; http://dx.doi.org/ 10.1038/ncb2829 23.,OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
Am J Hum Genet 2008; 82 (5):1165-70; PMID:18405873; http://dx.doi.org/10.1016/j.ajhg.2008.03.001 24.,OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
Mnb/Dyrk1A is transiently expressed and asymmetrically segregated in neural pro- genitor cells at the transition to neurogenic divisions.Dev Biol 2002; 246(2):259-73; PMID:12051815; http://dx.doi.org/10.1006/dbio.2002.0675 25.,OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
Eur J Neurosci 2003; 17 (11):2277-86; PMID:12814361; http://dx.doi.org/10.1046/j.1460-9568.2003.02665.x 26.,Non-OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
Eur J Neurosci 2008; 27 (5):1061-74; PMID:18364031; http://dx.doi.org/ 10.1111/j.1460-9568.2008.06092.x 27.,Non-OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
"Yabut O, Domogauer J, D’Arcangelo G. Dyrk1A over- expression inhibits proliferation and induces prema- ture neuronal differentiation of neural progenitor cells.J Neurosci 2010; 30(11):4004-14; PMID:20237271; http://dx.doi.org/10.1523/JNEUROSCI.4711-09.2010 28.",Non-OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
Cell Cycle 2014; 13 (13):2084-100; PMID:24806449; http://dx.doi.org/10.4161/cc.29104 29.,OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
J BiolChem 2010; 285(41):31895-906; PMID:20696760; http://dx.doi.org/10.1074/jbc.M110.147520 31.,OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
Nat Rev Cancer 2007; 7(3):182-91; PMID:17318211; http://dx.doi.org/10.1038/nrc2070 32.,Non-OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
Development 2008; 135 (17):2827-38; PMID:18697904; http://dx.doi.org/ 10.1242/dev.020974 e970048-8 Volume 2 Issue 1 Molecular & Cellular Oncology,Non-OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
Development 2011; 138(1):9-22; PMID:21138973; http://dx.doi.org/10.1242/dev.,OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
J Biol Chem 2011; 286 (12):10755-63; PMID:21252229; http://dx.doi.org/ 10.1074/jbc.M110.174540 36.,OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
"Chen JY, Lin JR, Tsai FC, Meyer T. Dosage of Dyrk1a shifts cells within a p21-cyclin D1 signaling map to control the decision to enter the cell cycle.Mol Cell 2013; 52(1):87-100; PMID:24119401; http://dx.doi.org/10.1016/j.molcel.2013.09.009 37.",OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
J Biol Chem 2001; 276(43):39819-24; PMID:11518709; http://dx.doi.org/10.1074/jbc.,OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
MolBiol Cell 2005; 16(8):3562-73; PMID:15917294; http://dx.doi.org/10.1091/mbc.E04-12-1085 39.,Non-OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
J Cell Sci 2009; 122(Pt 10):1574- 83; PMID:19383720; http://dx.doi.org/10.1242/ jcs.044354 40.,OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
Trends Cell Biol 2013; 23(6):289-95; PMID:23414932; http://dx.doi.org/10.1016/j.tcb.2013.01.006 41.,OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
Cell 2005; 121(4):645-57; PMID:15907476; http://dx.doi.org/10.1016/j.cell.2005.03.013 42.,OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
Control of chromo- some stability by the beta-TrCP-REST-Mad2 axis.Nature 2008; 452(7185):365-9; PMID:18354482; http://dx.doi.org/10.1038/nature06641 43.,OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
Am JHum Genet 2008; 83(3):388-400; PMID:18771760; http://dx.doi.org/10.1016/j.ajhg.2008.08.012 45.,OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
HumMol Genet 2009; 18(8):1405-14; PMID:19218269; http://dx.doi.org/10.1093/hmg/ddp047 46.,OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
Cell Stem Cell 2010; 7(3):367-79; PMID:20804972; http://dx.doi.org/10.1016/j.stem.2010.06.021 47.,OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
Mol Cell Biol 2008; 28(19):5899-911; PMID:18678649; http://dx.doi.org/10.1128/MCB.,Non-OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
J Biol Chem 2005; 280(10):9735- 44; PMID:15637081; http://dx.doi.org/10.1074/jbc.M408308200 50.,OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
Mol Neurobiol2013; 47(1):105-16; PMID:22923366; http://dx.doi.,Non-OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
Neurobiol Dis 2012;46(1):190-203 PMID:22293606; http://dx.doi.org/ 10.1016/j.nbd.2012.01.007 52.,OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
Cell 1995; 81(3):323-30; PMID:7736585; http://dx.doi.org/10.1016/0092-8674(95)90385-2 53.,OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
Genes Dev 1993; 7 (12A):2392-404; PMID:8253385; http://dx.doi.org/ 10.1101/gad.7.12a.2392 54.,OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
Genes Dev 1995; 9(7):869-81; PMID:7705662;http://dx.doi.org/10.1101/gad.9.7.869 55.,Non-OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
Nat Rev Cancer 2013; 13(8):585-95;PMID:23842645; http://dx.doi.org/10.1038/ nrc3556 58.,Non-OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
Genes Dev 2011; 25(8):801-13; PMID:21498570; http://dx.doi.org/10.1101/gad.,OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
"Tschop K, Conery AR, Litovchick L, Decaprio JA, Settleman J, Harlow E, Dyson N. A kinase shRNA screen links LATS2 and the pRB tumor suppressor.Genes Dev 2011; 25(8):814-30; PMID:21498571; http://dx.doi.org/10.1101/gad.2000211 60.",OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
Cancer Res 2013; 73(16):5120-9;PMID:23786773; http://dx.doi.org/10.1158/0008- 5472.CAN-13-0579 61.,Non-OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
Nat Genet 2002; 32(1):148- 52; PMID:12172547; http://dx.doi.org/10.1038/ ng955 62.,Non-OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
Nat Genet 2006; 38 (7):807-12; PMID:16783379; http://dx.doi.org/ 10.1038/ng1825 64.,OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
Blood 2004; 104(5):1588-9; PMID:15317736; http://dx.doi.org/ 10.1182/blood-2004-04-1563 65.,Non-OADS,/arxiv_data1/oa_pdf/11/21/kmco-02-01-970048.PMC4905233.pdf
